OID,OBJECTID,UCS,UCS_F,PAISAJE,CLIMA,TIPO_RELIE,LITOLOGIA,CARACTERÍ,CARACTER_1,COMPONENTE,PERFIL,PORCENTAJE,USO_ACTUAL,Conteo,Suelo1,Suelo2,Suelo3,Suelo4,Perfil1,Perfil2,Perfil3,Perfil4,Porcent1,Porcent2,Porcent3,Porcent4,Index_Taxo,Index_Prop,Unit_Carto,DEPARTAMENTO
-1,0,PTB,PTBb,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Muy profundos, texturas moderadamente gruesas, bien drenados, muy fuertemente acidos, fertilidad moderada, alta saturacion de aluminio, altos en materia organica", ,Consociacion: Acrudoxic Hapludands,N-91,100,Bosques de produccion,1,Acrudoxic_Hapludands,NA,NA,NA,N-91,NA,NA,NA,100,NA,NA,NA, , ,Consociacion,Narino
-1,0,PTB,PTBb,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Muy profundos, texturas moderadamente gruesas, bien drenados, muy fuertemente acidos, fertilidad moderada, alta saturacion de aluminio, altos en materia organica", ,Consociacion: Acrudoxic Hapludands,N-91,100,Bosques de produccion,1,Acrudoxic_Hapludands,NA,NA,NA,N-91,NA,NA,NA,100,NA,NA,NA, , ,Consociacion,Narino
-1,0,PTB,PTBc,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Muy profundos, texturas moderadamente gruesas, bien drenados, muy fuertemente acidos, fertilidad moderada, alta saturacion de aluminio, altos en materia organica", ,Consociacion: Acrudoxic Hapludands,N-91,100,Bosques de produccion,1,Acrudoxic_Hapludands,NA,NA,NA,N-91,NA,NA,NA,100,NA,NA,NA, , ,Consociacion,Narino
-1,0,PTB,PTBc,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Muy profundos, texturas moderadamente gruesas, bien drenados, muy fuertemente acidos, fertilidad moderada, alta saturacion de aluminio, altos en materia organica", ,Consociacion: Acrudoxic Hapludands,N-91,100,Bosques de produccion,1,Acrudoxic_Hapludands,NA,NA,NA,N-91,NA,NA,NA,100,NA,NA,NA, , ,Consociacion,Narino
-1,0,PTB,PTBc,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Muy profundos, texturas moderadamente gruesas, bien drenados, muy fuertemente acidos, fertilidad moderada, alta saturacion de aluminio, altos en materia organica", ,Consociacion: Acrudoxic Hapludands,N-91,100,Bosques de produccion,1,Acrudoxic_Hapludands,NA,NA,NA,N-91,NA,NA,NA,100,NA,NA,NA, , ,Consociacion,Narino
-1,0,PTB,PTBc,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Muy profundos, texturas moderadamente gruesas, bien drenados, muy fuertemente acidos, fertilidad moderada, alta saturacion de aluminio, altos en materia organica", ,Consociacion: Acrudoxic Hapludands,N-91,100,Bosques de produccion,1,Acrudoxic_Hapludands,NA,NA,NA,N-91,NA,NA,NA,100,NA,NA,NA, , ,Consociacion,Narino
-1,0,PTB,PTBc,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Muy profundos, texturas moderadamente gruesas, bien drenados, muy fuertemente acidos, fertilidad moderada, alta saturacion de aluminio, altos en materia organica", ,Consociacion: Acrudoxic Hapludands,N-91,100,Bosques de produccion,1,Acrudoxic_Hapludands,NA,NA,NA,N-91,NA,NA,NA,100,NA,NA,NA, , ,Consociacion,Narino
-1,0,PTB,PTBc,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Muy profundos, texturas moderadamente gruesas, bien drenados, muy fuertemente acidos, fertilidad moderada, alta saturacion de aluminio, altos en materia organica", ,Consociacion: Acrudoxic Hapludands,N-91,100,Bosques de produccion,1,Acrudoxic_Hapludands,NA,NA,NA,N-91,NA,NA,NA,100,NA,NA,NA, , ,Consociacion,Narino
-1,0,PTB,PTBc,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Muy profundos, texturas moderadamente gruesas, bien drenados, muy fuertemente acidos, fertilidad moderada, alta saturacion de aluminio, altos en materia organica", ,Consociacion: Acrudoxic Hapludands,N-91,100,Bosques de produccion,1,Acrudoxic_Hapludands,NA,NA,NA,N-91,NA,NA,NA,100,NA,NA,NA, , ,Consociacion,Narino
-1,0,PTB,PTBc,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Muy profundos, texturas moderadamente gruesas, bien drenados, muy fuertemente acidos, fertilidad moderada, alta saturacion de aluminio, altos en materia organica", ,Consociacion: Acrudoxic Hapludands,N-91,100,Bosques de produccion,1,Acrudoxic_Hapludands,NA,NA,NA,N-91,NA,NA,NA,100,NA,NA,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PTC,PTCf,Piedemonte,Calido pluvial,Abanico-terraza,Mantos de ceniza volcanica sobre lodos y lahares,"Superficiales, texturas moderadamente finas, bien drenados, muy fuertemente acidos, fertilidad baja, alta saturacion de aluminio, altos en materia organica; moderadamente profundos, texturas moderadamente gruesas, excesivamente drenados, fuertemente", ,Consociacion: Alic Hapludands; Acrudoxic Hapludands; Miscelaneo de cenizas,N-52; P-428*,"45, 45, 10",Bosques de proteccion-produccion,3,Alic_Hapludands,Acrudoxic_Hapludands,Miscelaneo_de_cenizas,NA,N-52,P-428*,NA,NA,45,45,10,NA, , ,Consociacion,Narino
-1,0,PUA,PUAb,Piedemonte,Calido humedo y muy humedo,Abanico,Arcillas fluvio-marinas y lodos con ceniza volcanica sectorizada,"Muy profundos, texturas finas, bien drenados, fuertemente acidos, fertilidad baja, altos en materia organica; profundos, texturas finas, bien drenados, muy fuertemente acidos, fertilidad baja, altos en materia organica; muy profundos, texturas finas,", ,Consociacion: Oxic Dystrudepts; Typic Dystrudepts; Acrudoxic Hapludands; Typic Endoaquents,N-97; N-70*; N-89**; P-455**,"50, 30, 15, 5",Bosques de produccion y cultivos perennes (palma africana),4,Oxic_Dystrudepts,Typic_Dystrudepts,Acrudoxic_Hapludands,Typic_Endoaquents,N-97,N-70*,N-89**,P-455**,50,30,15,5, , ,Consociacion,Narino
-1,0,PUA,PUAb,Piedemonte,Calido humedo y muy humedo,Abanico,Arcillas fluvio-marinas y lodos con ceniza volcanica sectorizada,"Muy profundos, texturas finas, bien drenados, fuertemente acidos, fertilidad baja, altos en materia organica; profundos, texturas finas, bien drenados, muy fuertemente acidos, fertilidad baja, altos en materia organica; muy profundos, texturas finas,", ,Consociacion: Oxic Dystrudepts; Typic Dystrudepts; Acrudoxic Hapludands; Typic Endoaquents,N-97; N-70*; N-89**; P-455**,"50, 30, 15, 5",Bosques de produccion y cultivos perennes (palma africana),4,Oxic_Dystrudepts,Typic_Dystrudepts,Acrudoxic_Hapludands,Typic_Endoaquents,N-97,N-70*,N-89**,P-455**,50,30,15,5, , ,Consociacion,Narino
-1,0,PUA,PUAb,Piedemonte,Calido humedo y muy humedo,Abanico,Arcillas fluvio-marinas y lodos con ceniza volcanica sectorizada,"Muy profundos, texturas finas, bien drenados, fuertemente acidos, fertilidad baja, altos en materia organica; profundos, texturas finas, bien drenados, muy fuertemente acidos, fertilidad baja, altos en materia organica; muy profundos, texturas finas,", ,Consociacion: Oxic Dystrudepts; Typic Dystrudepts; Acrudoxic Hapludands; Typic Endoaquents,N-97; N-70*; N-89**; P-455**,"50, 30, 15, 5",Bosques de produccion y cultivos perennes (palma africana),4,Oxic_Dystrudepts,Typic_Dystrudepts,Acrudoxic_Hapludands,Typic_Endoaquents,N-97,N-70*,N-89**,P-455**,50,30,15,5, , ,Consociacion,Narino
-1,0,PUA,PUAb,Piedemonte,Calido humedo y muy humedo,Abanico,Arcillas fluvio-marinas y lodos con ceniza volcanica sectorizada,"Muy profundos, texturas finas, bien drenados, fuertemente acidos, fertilidad baja, altos en materia organica; profundos, texturas finas, bien drenados, muy fuertemente acidos, fertilidad baja, altos en materia organica; muy profundos, texturas finas,", ,Consociacion: Oxic Dystrudepts; Typic Dystrudepts; Acrudoxic Hapludands; Typic Endoaquents,N-97; N-70*; N-89**; P-455**,"50, 30, 15, 5",Bosques de produccion y cultivos perennes (palma africana),4,Oxic_Dystrudepts,Typic_Dystrudepts,Acrudoxic_Hapludands,Typic_Endoaquents,N-97,N-70*,N-89**,P-455**,50,30,15,5, , ,Consociacion,Narino
-1,0,PUA,PUAb,Piedemonte,Calido humedo y muy humedo,Abanico,Arcillas fluvio-marinas y lodos con ceniza volcanica sectorizada,"Muy profundos, texturas finas, bien drenados, fuertemente acidos, fertilidad baja, altos en materia organica; profundos, texturas finas, bien drenados, muy fuertemente acidos, fertilidad baja, altos en materia organica; muy profundos, texturas finas,", ,Consociacion: Oxic Dystrudepts; Typic Dystrudepts; Acrudoxic Hapludands; Typic Endoaquents,N-97; N-70*; N-89**; P-455**,"50, 30, 15, 5",Bosques de produccion y cultivos perennes (palma africana),4,Oxic_Dystrudepts,Typic_Dystrudepts,Acrudoxic_Hapludands,Typic_Endoaquents,N-97,N-70*,N-89**,P-455**,50,30,15,5, , ,Consociacion,Narino
-1,0,PUA,PUAb,Piedemonte,Calido humedo y muy humedo,Abanico,Arcillas fluvio-marinas y lodos con ceniza volcanica sectorizada,"Muy profundos, texturas finas, bien drenados, fuertemente acidos, fertilidad baja, altos en materia organica; profundos, texturas finas, bien drenados, muy fuertemente acidos, fertilidad baja, altos en materia organica; muy profundos, texturas finas,", ,Consociacion: Oxic Dystrudepts; Typic Dystrudepts; Acrudoxic Hapludands; Typic Endoaquents,N-97; N-70*; N-89**; P-455**,"50, 30, 15, 5",Bosques de produccion y cultivos perennes (palma africana),4,Oxic_Dystrudepts,Typic_Dystrudepts,Acrudoxic_Hapludands,Typic_Endoaquents,N-97,N-70*,N-89**,P-455**,50,30,15,5, , ,Consociacion,Narino
