OID,UCS,UCS_F,PAISAJE,CLIMA,TIPO_RELIE,LITOLOGÍA,CARACTERÍ,CARACTER_1,COMPONENTE,PERFIL,PORCENTAJE,FORMA_TERR,Conteo,Suelo1,Suelo2,Suelo3,Suelo4,Perfil1,Perfil2,Perfil3,Porcent1,Porcent2,Porcent3,Porcent4,Index_Taxo,Index_Prop,Unit_Carto,Departamen
-1,MQA,MQAe1,Montaña fluvio gravitacional,Medio humedo,Filas y vigas,"Depositos superficiales clasticos piroclasticos no consolidados (ceniza volcanica) y/o rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasa)","Profundos, texturas moderadamente finas, bien drenados, moderada a fuertemente acidos, fertilidad moderada; profundos a moderadamente profundos, texturas medias a moderadamente finas, bien drenados, muy fuerte a fuertemente acidos, alta saturacion d", ,Asociacion: Typic Dystrudepts; Typic Hapludands,C-86; D-11,"45, 45",N/A,2,Typic_Dystrudepts,Typic_Hapludands,NA,NA,C-86,D-11,NA,45,45,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MWB,MWBf2,Montaña fluvio gravitacional,Calido humedo,Lomas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasas)","Profundos, texturas finas, bien drenados, moderadamente acidos, fertilidad moderada", ,Consociacion: Typic Kandiustalfs,D-29,80,N/A,1,Typic_Kandiustalfs,NA,NA,NA,D-29,NA,NA,80,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Valle_del_Cauca
-1,MQC,MQCd1,Montaña fluvio gravitacional,Medio humedo,Filas y vigas,Depositos superficiales clasticos piroclasticos no consolidados (ceniza volcanica) sobre rocas metamorficas dinamo-termales de bajo grado (filitas) y en algunos sectores metadiabasas,"Muy profundos, texturas medias y moderadamente finas, bien drenados, extremada a moderadamente acidos, fertilidad alta", ,Consociacion: Typic Fulvudands,PO-41,70,N/A,1,Typic_Fulvudands,NA,NA,NA,PO-41,NA,NA,70,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Valle_del_Cauca
-1,MQG,MQGf1,Montaña fluvio gravitacional,Medio humedo,Lomas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasas) y/o depositos superficiales clasticos, piroclasticos no consolidados (ceniza volcanica)","Muy profundos, texturas finas y moderadamente finas, bien drenados, fuertemente acidos, alta saturacion de aluminio, fertilidad moderada; moderadamente profundos y profundos, texturas moderadamente gruesas y medias, bien drenados, extremada a fuertem", ,Asociacion: Typic Dystrudepts; Typic Hapludands,D-22; D-15,"60, 30",N/A,2,Typic_Dystrudepts,Typic_Hapludands,NA,NA,D-22,D-15,NA,60,30,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,VUA,VUAai,Piedemonte aluvial,Calido seco,Plano de inundacion,Depositos superficiales clasticos hidrogenicos (aluviones mixtos),"Moderadamente profundos, texturas medias, imperfectamente drenados, moderadamente acidos, fertilidad baja; muy superficiales, texturas moderadamente finas a medias, pobremente drenados, moderadamente acidos, fertilidad baja; muy superficiales, textu", ,Complejo: Aquic Udifluvents; Fluvaquentic Endoaquepts; Fluvaquentic Epiaquepts,P-9; VC-558; VC-571,"40, 20, 20",N/A,3,Aquic_Udifluvents,Fluvaquentic_Endoaquepts,Fluvaquentic_Epiaquepts,NA,P-9,VC-558,VC-571,40,20,20,NA,0.000000000000000,0.000000000000000,Complejo,Valle_del_Cauca
-1,MQB,MQBg1,Montaña fluvio gravitacional,Medio humedo,Filas y vigas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasas) y/o en algunos sectores rocas metamorficas (filitas)","Moderadamente profundos, texturas finas, bien drenados, extremada a muy fuertemente acidos, alta saturacion de aluminio, fertilidad baja; moderadamente profundos, texturas medias, gravillosas, cascajosas, bien drenados, moderadamente acidos, fertilid", ,Asociacion: Typic Dystrudepts; Vitric Hapludands; Typic Udorthents,D-14; VA-17; D-17,"45, 30, 25",N/A,3,Typic_Dystrudepts,Vitric_Hapludands,Typic_Udorthents,NA,D-14,VA-17,D-17,45,30,25,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MUB,MUBg,Montaña fluvio gravitacional,Calido muy humedo,Filas y vigas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasas) y en algunos sectores rocas igneas plutonicas felsicas, faneriticas y porfiriticas (tonalitas)","Moderadamente profundos a muy profundos, texturas moderadamente finas a finas, bien drenados, fuertemente acidos, alta saturacion de aluminio, fertilidad baja", ,Consociacion: Typic Dystrudepts,PN-1,95,N/A,1,Typic_Dystrudepts,NA,NA,NA,PN-1,NA,NA,95,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Valle_del_Cauca
-1,PQC,PQCc2,Piedemonte coluvio aluvial,Medio humedo,Abanicos,Depositos superficiales clasticos gravigenicos (coluviones finos y heterometricos),"Muy superficiales, texturas medias y moderadamente finas, imperfectamente drenados, moderadamente acidos a neutros, fertilidad alta; moderadamente profundos, texturas moderadamente finas y finas, gravillosas, cascajosas, bien drenados, moderadamente", ,Asociacion: Aquic Hapludalfs; Typic Argiudolls,PO-63; D-36,"55, 25",N/A,2,Aquic_Hapludalfs,Typic_Argiudolls,NA,NA,PO-63,D-36,NA,55,25,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MQA,MQAd2,Montaña fluvio gravitacional,Medio humedo,Filas y vigas,"Depositos superficiales clasticos piroclasticos no consolidados (ceniza volcanica) y/o rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasa)","Profundos, texturas moderadamente finas, bien drenados, moderada a fuertemente acidos, fertilidad moderada; profundos a moderadamente profundos, texturas medias a moderadamente finas, bien drenados, muy fuerte a fuertemente acidos, alta saturacion d", ,Asociacion: Typic Dystrudepts; Typic Hapludands,C-86; D-11,"45, 45",N/A,2,Typic_Dystrudepts,Typic_Hapludands,NA,NA,C-86,D-11,NA,45,45,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,VUA,VUAai,Piedemonte aluvial,Calido seco,Plano de inundacion,Depositos superficiales clasticos hidrogenicos (aluviones mixtos),"Moderadamente profundos, texturas medias, imperfectamente drenados, moderadamente acidos, fertilidad baja; muy superficiales, texturas moderadamente finas a medias, pobremente drenados, moderadamente acidos, fertilidad baja; muy superficiales, textu", ,Complejo: Aquic Udifluvents; Fluvaquentic Endoaquepts; Fluvaquentic Epiaquepts,P-9; VC-558; VC-571,"40, 20, 20",N/A,3,Aquic_Udifluvents,Fluvaquentic_Endoaquepts,Fluvaquentic_Epiaquepts,NA,P-9,VC-558,VC-571,40,20,20,NA,0.000000000000000,0.000000000000000,Complejo,Valle_del_Cauca
-1,CA,CA,Cuerpo de agua,Cuerpo de agua,Cuerpo de agua,Cuerpo de agua,Cuerpo de agua, ,Cuerpo de agua,Cuerpo de agua,Cuerpo de agua,Cuerpo de agua,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,NA,Valle_del_Cauca
-1,CA,CA,Cuerpo de agua,Cuerpo de agua,Cuerpo de agua,Cuerpo de agua,Cuerpo de agua, ,Cuerpo de agua,Cuerpo de agua,Cuerpo de agua,Cuerpo de agua,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,NA,Valle_del_Cauca
-1,LUA,LUAe1,Lomerio fluvio gravitacional,Calido muy humedo,Lomas,Rocas sedimentarias clasticas limoarcillosas (arcillolitas) y en algunos sectores arenosas (areniscas),"Profundos, texturas finas y medias, bien drenados, muy fuertemente acidos, alta saturacion de aluminio, fertilidad muy baja; moderadamente profundos y profundos, texturas finas y moderadamente finas gravillosas, bien drenados, muy fuertemente acido", ,Asociacion: Typic Dystrudepts; Typic Kandiudults,P-6; P-18,"65, 35",N/A,2,Typic_Dystrudepts,Typic_Kandiudults,NA,NA,P-6,P-18,NA,65,35,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,PQD,PQDd1,Piedemonte coluvio aluvial,Medio humedo,Glacis mixto,Depositos superficiales clasticos gravigenicos (aluviones mixtos) cubiertos parcialmente por depositos piroclasticos de ceniza volcanica,"Superficiales, texturas moderadamente finas, pobremente drenados, fuerte a moderadamente acidos, fertilidad moderada; muy profundos, texturas medias a finas, bien drenados, fuerte a ligeramente acidos, fertilidad alta", ,Asociacion: Fluvaquentic Endoaquepts; Pachic Fulvudands,PO-56; PO-61,"50, 50",N/A,2,Fluvaquentic_Endoaquepts,Pachic_Fulvudands,NA,NA,PO-56,PO-61,NA,50,50,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MQA,MQAe2,Montaña fluvio gravitacional,Medio humedo,Filas y vigas,"Depositos superficiales clasticos piroclasticos no consolidados (ceniza volcanica) y/o rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasa)","Profundos, texturas moderadamente finas, bien drenados, moderada a fuertemente acidos, fertilidad moderada; profundos a moderadamente profundos, texturas medias a moderadamente finas, bien drenados, muy fuerte a fuertemente acidos, alta saturacion d", ,Asociacion: Typic Dystrudepts; Typic Hapludands,C-86; D-11,"45, 45",N/A,2,Typic_Dystrudepts,Typic_Hapludands,NA,NA,C-86,D-11,NA,45,45,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,PQC,PQCc1,Piedemonte coluvio aluvial,Medio humedo,Abanicos,Depositos superficiales clasticos gravigenicos (coluviones finos y heterometricos),"Muy superficiales, texturas medias y moderadamente finas, imperfectamente drenados, moderadamente acidos a neutros, fertilidad alta; moderadamente profundos, texturas moderadamente finas y finas, gravillosas, cascajosas, bien drenados, moderadamente", ,Asociacion: Aquic Hapludalfs; Typic Argiudolls,PO-63; D-36,"55, 25",N/A,2,Aquic_Hapludalfs,Typic_Argiudolls,NA,NA,PO-63,D-36,NA,55,25,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MQC,MQCe2,Montaña fluvio gravitacional,Medio humedo,Filas y vigas,Depositos superficiales clasticos piroclasticos no consolidados (ceniza volcanica) sobre rocas metamorficas dinamo-termales de bajo grado (filitas) y en algunos sectores metadiabasas,"Muy profundos, texturas medias y moderadamente finas, bien drenados, extremada a moderadamente acidos, fertilidad alta", ,Consociacion: Typic Fulvudands,PO-41,70,N/A,1,Typic_Fulvudands,NA,NA,NA,PO-41,NA,NA,70,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Valle_del_Cauca
-1,MQB,MQBf1,Montaña fluvio gravitacional,Medio humedo,Filas y vigas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasas) y/o en algunos sectores rocas metamorficas (filitas)","Moderadamente profundos, texturas finas, bien drenados, extremada a muy fuertemente acidos, alta saturacion de aluminio, fertilidad baja; moderadamente profundos, texturas medias, gravillosas, cascajosas, bien drenados, moderadamente acidos, fertilid", ,Asociacion: Typic Dystrudepts; Vitric Hapludands; Typic Udorthents,D-14; VA-17; D-17,"45, 30, 25",N/A,3,Typic_Dystrudepts,Vitric_Hapludands,Typic_Udorthents,NA,D-14,VA-17,D-17,45,30,25,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,RL,RLa,Piedemonte,Calido seco,Abanico aluvial reciente,Aluviones gruesos,"Profundos, bien drenados, neutros, fertilidad alta", ,"Consociacion: Fluventic Haplustolls, francosa gruesa, isohipertermica",ES9,85,Cuerpo y base,1,"Fluventic_Haplustolls,_francosa_gruesa,_isohipertermica",NA,NA,NA,ES9,NA,NA,85,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Valle_del_Cauca
-1,JN,JNar,Planicie aluvial,Calido seco,Plano de desborde,Aluviones muy finos,"Muy superficiales limitados por nivel freatico, pobremente drenados, moderadamente acidos, fertilidad alta", ,"Consociacion: Vertic Endoaquepts, fina, mezclada, no acida, isohipertermica",V10,85,Cubeta de decantación,1,"Vertic_Endoaquepts,_fina,_mezclada,_no_acida,_isohipertermica",NA,NA,NA,V10,NA,NA,85,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Valle_del_Cauca
-1,MQD,MQDe1,Montaña fluvio gravitacional,Medio humedo,Filas y vigas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasa) y en algunos sectores (basaltos)","Profundos a superficiales, texturas finas y moderadamente finas, bien drenados, muy fuerte a fuertemente acidos, alta saturacion de aluminio, fertilidad moderada; superficiales, texturas moderadamente finas y finas gravillosas, bien drenados, fue", ,Asociacion: Typic Dystrudepts; Lithic Udorthents,C-121; C-98,"60, 25",N/A,2,Typic_Dystrudepts,Lithic_Udorthents,NA,NA,C-121,C-98,NA,60,25,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,LUD,LUDf1,Lomerio fluvio gravitacional,Calido muy humedo,Colinas,Rocas sedimentarias clasticas conglomeraticas y en algunos sectores arenosas (areniscas),"Muy profundos a superficiales, texturas finas, bien drenados, extremadamente acidos, alta saturacion de aluminio, fertilidad muy baja", ,Consociacion: Typic Dystrudepts,P-13,90,N/A,1,Typic_Dystrudepts,NA,NA,NA,P-13,NA,NA,90,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Valle_del_Cauca
-1,PQG,PQGa,Piedemonte coluvio aluvial,Medio humedo,Vallecitos aluviales,Depositos superficiales clasticos hidrogenicos (aluviones medios),"Muy superficiales a superficiales, texturas moderadamente gruesas y moderadamente finas, pobremente drenados, moderada a ligeramente acidos, fertilidad moderada; superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad mo", ,Asociacion: Fluvaquentic Endoaquepts; Typic Endoaquolls,PO-48; PO-60,"60, 40",N/A,2,Fluvaquentic_Endoaquepts,Typic_Endoaquolls,NA,NA,PO-48,PO-60,NA,60,40,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MRP,MRPc1,Montaña fluvio gravitacional,Medio seco,Glacis coluvial,Depositos superficiales clasticos gravigenicos (coluviones heterometricos),"Superficiales, texturas finas, bien drenados, moderadamente acidos a neutros, fertilidad alta; moderadamente profundos, texturas moderadamente finas y finas, bien drenados, ligeramente acidos, fertilidad muy alta", ,Asociacion: Inceptic Haplustalfs; Typic Haplustepts,D-6; D-23,"50, 40",N/A,2,Inceptic_Haplustalfs,Typic_Haplustepts,NA,NA,D-6,D-23,NA,50,40,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MQG,MQGe1,Montaña fluvio gravitacional,Medio humedo,Lomas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasas) y/o depositos superficiales clasticos, piroclasticos no consolidados (ceniza volcanica)","Muy profundos, texturas finas y moderadamente finas, bien drenados, fuertemente acidos, alta saturacion de aluminio, fertilidad moderada; moderadamente profundos y profundos, texturas moderadamente gruesas y medias, bien drenados, extremada a fuertem", ,Asociacion: Typic Dystrudepts; Typic Hapludands,D-22; D-15,"60, 30",N/A,2,Typic_Dystrudepts,Typic_Hapludands,NA,NA,D-22,D-15,NA,60,30,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MQG,MQGe1,Montaña fluvio gravitacional,Medio humedo,Lomas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasas) y/o depositos superficiales clasticos, piroclasticos no consolidados (ceniza volcanica)","Muy profundos, texturas finas y moderadamente finas, bien drenados, fuertemente acidos, alta saturacion de aluminio, fertilidad moderada; moderadamente profundos y profundos, texturas moderadamente gruesas y medias, bien drenados, extremada a fuertem", ,Asociacion: Typic Dystrudepts; Typic Hapludands,D-22; D-15,"60, 30",N/A,2,Typic_Dystrudepts,Typic_Hapludands,NA,NA,D-22,D-15,NA,60,30,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,PQD,PQDc1,Piedemonte coluvio aluvial,Medio humedo,Glacis mixto,Depositos superficiales clasticos gravigenicos (aluviones mixtos) cubiertos parcialmente por depositos piroclasticos de ceniza volcanica,"Superficiales, texturas moderadamente finas, pobremente drenados, fuerte a moderadamente acidos, fertilidad moderada; muy profundos, texturas medias a finas, bien drenados, fuerte a ligeramente acidos, fertilidad alta", ,Asociacion: Fluvaquentic Endoaquepts; Pachic Fulvudands,PO-56; PO-61,"50, 50",N/A,2,Fluvaquentic_Endoaquepts,Pachic_Fulvudands,NA,NA,PO-56,PO-61,NA,50,50,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MQG,MQGf1,Montaña fluvio gravitacional,Medio humedo,Lomas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasas) y/o depositos superficiales clasticos, piroclasticos no consolidados (ceniza volcanica)","Muy profundos, texturas finas y moderadamente finas, bien drenados, fuertemente acidos, alta saturacion de aluminio, fertilidad moderada; moderadamente profundos y profundos, texturas moderadamente gruesas y medias, bien drenados, extremada a fuertem", ,Asociacion: Typic Dystrudepts; Typic Hapludands,D-22; D-15,"60, 30",N/A,2,Typic_Dystrudepts,Typic_Hapludands,NA,NA,D-22,D-15,NA,60,30,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,PQD,PQDb1,Piedemonte coluvio aluvial,Medio humedo,Glacis mixto,Depositos superficiales clasticos gravigenicos (aluviones mixtos) cubiertos parcialmente por depositos piroclasticos de ceniza volcanica,"Superficiales, texturas moderadamente finas, pobremente drenados, fuerte a moderadamente acidos, fertilidad moderada; muy profundos, texturas medias a finas, bien drenados, fuerte a ligeramente acidos, fertilidad alta", ,Asociacion: Fluvaquentic Endoaquepts; Pachic Fulvudands,PO-56; PO-61,"50, 50",N/A,2,Fluvaquentic_Endoaquepts,Pachic_Fulvudands,NA,NA,PO-56,PO-61,NA,50,50,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MQA,MQAe1,Montaña fluvio gravitacional,Medio humedo,Filas y vigas,"Depositos superficiales clasticos piroclasticos no consolidados (ceniza volcanica) y/o rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasa)","Profundos, texturas moderadamente finas, bien drenados, moderada a fuertemente acidos, fertilidad moderada; profundos a moderadamente profundos, texturas medias a moderadamente finas, bien drenados, muy fuerte a fuertemente acidos, alta saturacion d", ,Asociacion: Typic Dystrudepts; Typic Hapludands,C-86; D-11,"45, 45",N/A,2,Typic_Dystrudepts,Typic_Hapludands,NA,NA,C-86,D-11,NA,45,45,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MRP,MRPc1,Montaña fluvio gravitacional,Medio seco,Glacis coluvial,Depositos superficiales clasticos gravigenicos (coluviones heterometricos),"Superficiales, texturas finas, bien drenados, moderadamente acidos a neutros, fertilidad alta; moderadamente profundos, texturas moderadamente finas y finas, bien drenados, ligeramente acidos, fertilidad muy alta", ,Asociacion: Inceptic Haplustalfs; Typic Haplustepts,D-6; D-23,"50, 40",N/A,2,Inceptic_Haplustalfs,Typic_Haplustepts,NA,NA,D-6,D-23,NA,50,40,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MRC,MRCe2,Montaña fluvio gravitacional,Medio seco,Filas y vigas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasas) y en algunos sectores (areniscas y calizas)","Muy superficiales, texturas moderadamente finas, bien drenados, ligeramente acidos, fertilidad muy baja; muy profundos a moderadamente profundos, texturas moderadamente finas y finas, bien drenados, muy fuerte a ligeramente acidos, fertilidad baja;", ,Asociacion: Lithic Ustorthents; Humic Dystrustepts; Typic Haplustepts,C-28; C-123; C-29,"45, 30, 15",N/A,3,Lithic_Ustorthents,Humic_Dystrustepts,Typic_Haplustepts,NA,C-28,C-123,C-29,45,30,15,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MRC,MRCd2,Montaña fluvio gravitacional,Medio seco,Filas y vigas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasas) y en algunos sectores (areniscas y calizas)","Muy superficiales, texturas moderadamente finas, bien drenados, ligeramente acidos, fertilidad muy baja; muy profundos a moderadamente profundos, texturas moderadamente finas y finas, bien drenados, muy fuerte a ligeramente acidos, fertilidad baja;", ,Asociacion: Lithic Ustorthents; Humic Dystrustepts; Typic Haplustepts,C-28; C-123; C-29,"45, 30, 15",N/A,3,Lithic_Ustorthents,Humic_Dystrustepts,Typic_Haplustepts,NA,C-28,C-123,C-29,45,30,15,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MQB,MQBg2,Montaña fluvio gravitacional,Medio humedo,Filas y vigas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasas) y/o en algunos sectores rocas metamorficas (filitas)","Moderadamente profundos, texturas finas, bien drenados, extremada a muy fuertemente acidos, alta saturacion de aluminio, fertilidad baja; moderadamente profundos, texturas medias, gravillosas, cascajosas, bien drenados, moderadamente acidos, fertilid", ,Asociacion: Typic Dystrudepts; Vitric Hapludands; Typic Udorthents,D-14; VA-17; D-17,"45, 30, 25",N/A,3,Typic_Dystrudepts,Vitric_Hapludands,Typic_Udorthents,NA,D-14,VA-17,D-17,45,30,25,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MRL,MRLe2,Montaña fluvio gravitacional,Medio seco,Lomas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasas) y en algunos sectores (basaltos, anfibolitas o metadiabasas)","Moderadamente profundos, texturas moderadamente finas y finas, bien drenados, muy fuerte y ligeramente acidos, fertilidad moderada; superficiales, texturas moderadamente finas y finas, bien drenados, fuerte a ligeramente acidos, fertilidad alta", ,Asociacion: Oxic Haplustepts; Ultic Haplustalfs,P-15A; P-14A,"55, 40",N/A,2,Oxic_Haplustepts,Ultic_Haplustalfs,NA,NA,P-15A,P-14A,NA,55,40,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MRP,MRPb1,Montaña fluvio gravitacional,Medio seco,Glacis coluvial,Depositos superficiales clasticos gravigenicos (coluviones heterometricos),"Superficiales, texturas finas, bien drenados, moderadamente acidos a neutros, fertilidad alta; moderadamente profundos, texturas moderadamente finas y finas, bien drenados, ligeramente acidos, fertilidad muy alta", ,Asociacion: Inceptic Haplustalfs; Typic Haplustepts,D-6; D-23,"50, 40",N/A,2,Inceptic_Haplustalfs,Typic_Haplustepts,NA,NA,D-6,D-23,NA,50,40,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MRN,MRNd2,Montaña fluvio gravitacional,Medio seco,Lomas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasas) y en algunos sectores (basaltos, anfibolitas o metadiabasas)","Moderadamente profundos, texturas moderadamente finas y finas, bien drenados, moderadamente acidos, fertilidad moderada; moderadamente profundos a profundos, texturas finas, bien drenados, ligera a fuertemente acidos, fertilidad moderada", ,Asociacion: Kandic Paleustalfs; Typic Dystrustepts,D-24; D-7,"60, 25",N/A,2,Kandic_Paleustalfs,Typic_Dystrustepts,NA,NA,D-24,D-7,NA,60,25,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MRN,MRNe2,Montaña fluvio gravitacional,Medio seco,Lomas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasas) y en algunos sectores (basaltos, anfibolitas o metadiabasas)","Moderadamente profundos, texturas moderadamente finas y finas, bien drenados, moderadamente acidos, fertilidad moderada; moderadamente profundos a profundos, texturas finas, bien drenados, ligera a fuertemente acidos, fertilidad moderada", ,Asociacion: Kandic Paleustalfs; Typic Dystrustepts,D-24; D-7,"60, 25",N/A,2,Kandic_Paleustalfs,Typic_Dystrustepts,NA,NA,D-24,D-7,NA,60,25,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,PQC,PQCb,Piedemonte coluvio aluvial,Medio humedo,Abanicos,Depositos superficiales clasticos gravigenicos (coluviones finos y heterometricos),"Muy superficiales, texturas medias y moderadamente finas, imperfectamente drenados, moderadamente acidos a neutros, fertilidad alta; moderadamente profundos, texturas moderadamente finas y finas, gravillosas, cascajosas, bien drenados, moderadamente", ,Asociacion: Aquic Hapludalfs; Typic Argiudolls,PO-63; D-36,"55, 25",N/A,2,Aquic_Hapludalfs,Typic_Argiudolls,NA,NA,PO-63,D-36,NA,55,25,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MRD,MRDf3,Montaña fluvio gravitacional,Medio seco,Filas y vigas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasas) y en algunos sectores (areniscas y calizas)","No hay desarrollo de suelos; muy superficiales, texturas moderadamente finas, bien drenados, ligeramente acidos, fertilidad muy baja; muy profundos a moderadamente profundos, texturas moderadamente finas y finas, bien drenados, muy fuerte a ligerame", ,Complejo: Afloramientos rocosos; Lithic Ustorthents; Humic Dystrustepts,C-28; C-123,"45, 30, 25",N/A,3,Afloramientos_rocosos,Lithic_Ustorthents,Humic_Dystrustepts,NA,C-28,C-123,NA,45,30,25,NA,0.000000000000000,0.000000000000000,Complejo,Valle_del_Cauca
-1,MQG,MQGd2,Montaña fluvio gravitacional,Medio humedo,Lomas,"Rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasas) y/o depositos superficiales clasticos, piroclasticos no consolidados (ceniza volcanica)","Muy profundos, texturas finas y moderadamente finas, bien drenados, fuertemente acidos, alta saturacion de aluminio, fertilidad moderada; moderadamente profundos y profundos, texturas moderadamente gruesas y medias, bien drenados, extremada a fuertem", ,Asociacion: Typic Dystrudepts; Typic Hapludands,D-22; D-15,"60, 30",N/A,2,Typic_Dystrudepts,Typic_Hapludands,NA,NA,D-22,D-15,NA,60,30,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MQA,MQAd1,Montaña fluvio gravitacional,Medio humedo,Filas y vigas,"Depositos superficiales clasticos piroclasticos no consolidados (ceniza volcanica) y/o rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasa)","Profundos, texturas moderadamente finas, bien drenados, moderada a fuertemente acidos, fertilidad moderada; profundos a moderadamente profundos, texturas medias a moderadamente finas, bien drenados, muy fuerte a fuertemente acidos, alta saturacion d", ,Asociacion: Typic Dystrudepts; Typic Hapludands,C-86; D-11,"45, 45",N/A,2,Typic_Dystrudepts,Typic_Hapludands,NA,NA,C-86,D-11,NA,45,45,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
-1,MQA,MQAd1,Montaña fluvio gravitacional,Medio humedo,Filas y vigas,"Depositos superficiales clasticos piroclasticos no consolidados (ceniza volcanica) y/o rocas igneas volcanicas maficas, afaniticas y porfiriticas (diabasa)","Profundos, texturas moderadamente finas, bien drenados, moderada a fuertemente acidos, fertilidad moderada; profundos a moderadamente profundos, texturas medias a moderadamente finas, bien drenados, muy fuerte a fuertemente acidos, alta saturacion d", ,Asociacion: Typic Dystrudepts; Typic Hapludands,C-86; D-11,"45, 45",N/A,2,Typic_Dystrudepts,Typic_Hapludands,NA,NA,C-86,D-11,NA,45,45,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Valle_del_Cauca
