OID,OBJECTID,No_UCS,UCS,UCS_F,PAISAJE,TIPO_RELIE,CLIMA,LITOLOGÍA,PROCESOS_G,CARACTERIS,COMPONENTE,PERFIL,PORCENTAJE,Conteo,Suelo1,Suelo2,Suelo3,Suelo4,Perfil1,Perfil2,Perfil3,Porcent1,Porcent2,Porcent3,Porcent4,Index_Taxo,Index_Prop,Unit_Carto,Departamen
-1,88,UCS_88,LVC,LVCb1,Lomerio,Lomas,"Calido, humedo",Arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, textura arcillosa. Fertilidad natural baja",Consociacion: Typic Dystropepts; Oxic Dystropepts,NS-49; N-73,"90, 10",2,Typic_Dystropepts,Oxic_Dystropepts,NA,NA,NS-49,N-73,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,89,UCS_89,LVC,LVCb1,Lomerio,Lomas,"Calido, humedo",Arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, textura arcillosa. Fertilidad natural baja",Consociacion: Typic Dystropepts; Oxic Dystropepts,NS-49; N-73,"90, 10",2,Typic_Dystropepts,Oxic_Dystropepts,NA,NA,NS-49,N-73,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,91,UCS_91,LVC,LVCb1,Lomerio,Lomas,"Calido, humedo",Arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, textura arcillosa. Fertilidad natural baja",Consociacion: Typic Dystropepts; Oxic Dystropepts,NS-49; N-73,"90, 10",2,Typic_Dystropepts,Oxic_Dystropepts,NA,NA,NS-49,N-73,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,92,UCS_92,LVC,LVCb1,Lomerio,Lomas,"Calido, humedo",Arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, textura arcillosa. Fertilidad natural baja",Consociacion: Typic Dystropepts; Oxic Dystropepts,NS-49; N-73,"90, 10",2,Typic_Dystropepts,Oxic_Dystropepts,NA,NA,NS-49,N-73,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,93,UCS_93,LVC,LVCb1,Lomerio,Lomas,"Calido, humedo",Arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, textura arcillosa. Fertilidad natural baja",Consociacion: Typic Dystropepts; Oxic Dystropepts,NS-49; N-73,"90, 10",2,Typic_Dystropepts,Oxic_Dystropepts,NA,NA,NS-49,N-73,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,94,UCS_94,LVC,LVCb1,Lomerio,Lomas,"Calido, humedo",Arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, textura arcillosa. Fertilidad natural baja",Consociacion: Typic Dystropepts; Oxic Dystropepts,NS-49; N-73,"90, 10",2,Typic_Dystropepts,Oxic_Dystropepts,NA,NA,NS-49,N-73,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,95,UCS_95,LVC,LVCb1,Lomerio,Lomas,"Calido, humedo",Arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, textura arcillosa. Fertilidad natural baja",Consociacion: Typic Dystropepts; Oxic Dystropepts,NS-49; N-73,"90, 10",2,Typic_Dystropepts,Oxic_Dystropepts,NA,NA,NS-49,N-73,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,96,UCS_96,LVC,LVCb1,Lomerio,Lomas,"Calido, humedo",Arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, textura arcillosa. Fertilidad natural baja",Consociacion: Typic Dystropepts; Oxic Dystropepts,NS-49; N-73,"90, 10",2,Typic_Dystropepts,Oxic_Dystropepts,NA,NA,NS-49,N-73,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,97,UCS_97,LVC,LVCb1,Lomerio,Lomas,"Calido, humedo",Arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, textura arcillosa. Fertilidad natural baja",Consociacion: Typic Dystropepts; Oxic Dystropepts,NS-49; N-73,"90, 10",2,Typic_Dystropepts,Oxic_Dystropepts,NA,NA,NS-49,N-73,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,98,UCS_98,LVC,LVCb1,Lomerio,Lomas,"Calido, humedo",Arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, textura arcillosa. Fertilidad natural baja",Consociacion: Typic Dystropepts; Oxic Dystropepts,NS-49; N-73,"90, 10",2,Typic_Dystropepts,Oxic_Dystropepts,NA,NA,NS-49,N-73,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,99,UCS_99,LVC,LVCb1,Lomerio,Lomas,"Calido, humedo",Arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, textura arcillosa. Fertilidad natural baja",Consociacion: Typic Dystropepts; Oxic Dystropepts,NS-49; N-73,"90, 10",2,Typic_Dystropepts,Oxic_Dystropepts,NA,NA,NS-49,N-73,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,101,UCS_101,LVD,LVDd1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, de textura franco arenosa. Fertilidad natural baja",Consociacion: Oxic Dystropepts; Typic Dystropepts,N-70; NS-50,"80, 20",2,Oxic_Dystropepts,Typic_Dystropepts,NA,NA,N-70,NS-50,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,102,UCS_102,LVD,LVDd1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, de textura franco arenosa. Fertilidad natural baja",Consociacion: Oxic Dystropepts; Typic Dystropepts,N-70; NS-50,"80, 20",2,Oxic_Dystropepts,Typic_Dystropepts,NA,NA,N-70,NS-50,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,103,UCS_103,LVD,LVDd1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, de textura franco arenosa. Fertilidad natural baja",Consociacion: Oxic Dystropepts; Typic Dystropepts,N-70; NS-50,"80, 20",2,Oxic_Dystropepts,Typic_Dystropepts,NA,NA,N-70,NS-50,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,105,UCS_105,LVD,LVDd1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, de textura franco arenosa. Fertilidad natural baja",Consociacion: Oxic Dystropepts; Typic Dystropepts,N-70; NS-50,"80, 20",2,Oxic_Dystropepts,Typic_Dystropepts,NA,NA,N-70,NS-50,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,107,UCS_107,LVD,LVDd1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, de textura franco arenosa. Fertilidad natural baja",Consociacion: Oxic Dystropepts; Typic Dystropepts,N-70; NS-50,"80, 20",2,Oxic_Dystropepts,Typic_Dystropepts,NA,NA,N-70,NS-50,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,108,UCS_108,LVD,LVDd1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, de textura franco arenosa. Fertilidad natural baja",Consociacion: Oxic Dystropepts; Typic Dystropepts,N-70; NS-50,"80, 20",2,Oxic_Dystropepts,Typic_Dystropepts,NA,NA,N-70,NS-50,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,109,UCS_109,LVD,LVDd1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, de textura franco arenosa. Fertilidad natural baja",Consociacion: Oxic Dystropepts; Typic Dystropepts,N-70; NS-50,"80, 20",2,Oxic_Dystropepts,Typic_Dystropepts,NA,NA,N-70,NS-50,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,110,UCS_110,LVD,LVDd1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, de textura franco arenosa. Fertilidad natural baja",Consociacion: Oxic Dystropepts; Typic Dystropepts,N-70; NS-50,"80, 20",2,Oxic_Dystropepts,Typic_Dystropepts,NA,NA,N-70,NS-50,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,111,UCS_111,LVD,LVDd1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, de textura franco arenosa. Fertilidad natural baja",Consociacion: Oxic Dystropepts; Typic Dystropepts,N-70; NS-50,"80, 20",2,Oxic_Dystropepts,Typic_Dystropepts,NA,NA,N-70,NS-50,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,112,UCS_112,LVD,LVDd1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, de textura franco arenosa. Fertilidad natural baja",Consociacion: Oxic Dystropepts; Typic Dystropepts,N-70; NS-50,"80, 20",2,Oxic_Dystropepts,Typic_Dystropepts,NA,NA,N-70,NS-50,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,115,UCS_115,LVE,LVEe1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos a moderadamente profundos, bien drenados, textura franco arenosa. Fertilidad baja; muy alta saturacion de aluminio",Consociacion: Typic Dystropepts; Afloramiento rocoso,N-71,"90, 10",2,Typic_Dystropepts,Afloramiento_rocoso,NA,NA,N-71,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,116,UCS_116,LVE,LVEe1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos a moderadamente profundos, bien drenados, textura franco arenosa. Fertilidad baja; muy alta saturacion de aluminio",Consociacion: Typic Dystropepts; Afloramiento rocoso,N-71,"90, 10",2,Typic_Dystropepts,Afloramiento_rocoso,NA,NA,N-71,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,117,UCS_117,LVE,LVEe1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos a moderadamente profundos, bien drenados, textura franco arenosa. Fertilidad baja; muy alta saturacion de aluminio",Consociacion: Typic Dystropepts; Afloramiento rocoso,N-71,"90, 10",2,Typic_Dystropepts,Afloramiento_rocoso,NA,NA,N-71,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,118,UCS_118,LVE,LVEe1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos a moderadamente profundos, bien drenados, textura franco arenosa. Fertilidad baja; muy alta saturacion de aluminio",Consociacion: Typic Dystropepts; Afloramiento rocoso,N-71,"90, 10",2,Typic_Dystropepts,Afloramiento_rocoso,NA,NA,N-71,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,119,UCS_119,LVE,LVEe1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos a moderadamente profundos, bien drenados, textura franco arenosa. Fertilidad baja; muy alta saturacion de aluminio",Consociacion: Typic Dystropepts; Afloramiento rocoso,N-71,"90, 10",2,Typic_Dystropepts,Afloramiento_rocoso,NA,NA,N-71,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,120,UCS_120,LVE,LVEe1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos a moderadamente profundos, bien drenados, textura franco arenosa. Fertilidad baja; muy alta saturacion de aluminio",Consociacion: Typic Dystropepts; Afloramiento rocoso,N-71,"90, 10",2,Typic_Dystropepts,Afloramiento_rocoso,NA,NA,N-71,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,121,UCS_121,LVE,LVEe1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos a moderadamente profundos, bien drenados, textura franco arenosa. Fertilidad baja; muy alta saturacion de aluminio",Consociacion: Typic Dystropepts; Afloramiento rocoso,N-71,"90, 10",2,Typic_Dystropepts,Afloramiento_rocoso,NA,NA,N-71,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,122,UCS_122,LVE,LVEe1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos a moderadamente profundos, bien drenados, textura franco arenosa. Fertilidad baja; muy alta saturacion de aluminio",Consociacion: Typic Dystropepts; Afloramiento rocoso,N-71,"90, 10",2,Typic_Dystropepts,Afloramiento_rocoso,NA,NA,N-71,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,125,UCS_125,LVF,LVFa,Lomerio,Vallecitos,"Calido, humedo","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Muy superficiales, limitados por fluctuaciones del nivel freatico, de textura franco arcillosa a arcillosa. Fertilidad natural baja",Consociacion: Aeric Tropic Fluvaquents; Tropic Fluvaquents,N-72,"90, 10",2,Aeric_Tropic_Fluvaquents,Tropic_Fluvaquents,NA,NA,N-72,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,126,UCS_126,LVF,LVFa,Lomerio,Vallecitos,"Calido, humedo","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Muy superficiales, limitados por fluctuaciones del nivel freatico, de textura franco arcillosa a arcillosa. Fertilidad natural baja",Consociacion: Aeric Tropic Fluvaquents; Tropic Fluvaquents,N-72,"90, 10",2,Aeric_Tropic_Fluvaquents,Tropic_Fluvaquents,NA,NA,N-72,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,127,UCS_127,LVF,LVFa,Lomerio,Vallecitos,"Calido, humedo","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Muy superficiales, limitados por fluctuaciones del nivel freatico, de textura franco arcillosa a arcillosa. Fertilidad natural baja",Consociacion: Aeric Tropic Fluvaquents; Tropic Fluvaquents,N-72,"90, 10",2,Aeric_Tropic_Fluvaquents,Tropic_Fluvaquents,NA,NA,N-72,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,128,UCS_128,MQE,MQEg1,Montaña,Crestas homoclinales abruptas,Medio y humedo,"Arenisca, lutitas y calizas","Desprendimientos de roca, deslizamientos, solifluxion ligera por sectores","Muy superficiales a moderadamente profundos, excesivamente drenados, textura franco arenosa y arcillosa. Fertilidad natural baja y alta",Grupo Indiferenciado: Lithic Troporthents; Typic Eutropepts; Typic Dystropepts,PN-76; NS-3; N-12,"50, 40, 10",3,Lithic_Troporthents,Typic_Eutropepts,Typic_Dystropepts,NA,PN-76,NS-3,N-12,50,40,10,NA,0.000000000000000,0.000000000000000,Grupo_Indiferenciado,Norte_de_Santander
-1,131,UCS_131,MQE,MQEg1,Montaña,Crestas homoclinales abruptas,Medio y humedo,"Arenisca, lutitas y calizas","Desprendimientos de roca, deslizamientos, solifluxion ligera por sectores","Muy superficiales a moderadamente profundos, excesivamente drenados, textura franco arenosa y arcillosa. Fertilidad natural baja y alta",Grupo Indiferenciado: Lithic Troporthents; Typic Eutropepts; Typic Dystropepts,PN-76; NS-3; N-12,"50, 40, 10",3,Lithic_Troporthents,Typic_Eutropepts,Typic_Dystropepts,NA,PN-76,NS-3,N-12,50,40,10,NA,0.000000000000000,0.000000000000000,Grupo_Indiferenciado,Norte_de_Santander
-1,132,UCS_132,MQE,MQEg1,Montaña,Crestas homoclinales abruptas,Medio y humedo,"Arenisca, lutitas y calizas","Desprendimientos de roca, deslizamientos, solifluxion ligera por sectores","Muy superficiales a moderadamente profundos, excesivamente drenados, textura franco arenosa y arcillosa. Fertilidad natural baja y alta",Grupo Indiferenciado: Lithic Troporthents; Typic Eutropepts; Typic Dystropepts,PN-76; NS-3; N-12,"50, 40, 10",3,Lithic_Troporthents,Typic_Eutropepts,Typic_Dystropepts,NA,PN-76,NS-3,N-12,50,40,10,NA,0.000000000000000,0.000000000000000,Grupo_Indiferenciado,Norte_de_Santander
-1,133,UCS_133,MQE,MQEg1,Montaña,Crestas homoclinales abruptas,Medio y humedo,"Arenisca, lutitas y calizas","Desprendimientos de roca, deslizamientos, solifluxion ligera por sectores","Muy superficiales a moderadamente profundos, excesivamente drenados, textura franco arenosa y arcillosa. Fertilidad natural baja y alta",Grupo Indiferenciado: Lithic Troporthents; Typic Eutropepts; Typic Dystropepts,PN-76; NS-3; N-12,"50, 40, 10",3,Lithic_Troporthents,Typic_Eutropepts,Typic_Dystropepts,NA,PN-76,NS-3,N-12,50,40,10,NA,0.000000000000000,0.000000000000000,Grupo_Indiferenciado,Norte_de_Santander
-1,134,UCS_134,MQE,MQEg1,Montaña,Crestas homoclinales abruptas,Medio y humedo,"Arenisca, lutitas y calizas","Desprendimientos de roca, deslizamientos, solifluxion ligera por sectores","Muy superficiales a moderadamente profundos, excesivamente drenados, textura franco arenosa y arcillosa. Fertilidad natural baja y alta",Grupo Indiferenciado: Lithic Troporthents; Typic Eutropepts; Typic Dystropepts,PN-76; NS-3; N-12,"50, 40, 10",3,Lithic_Troporthents,Typic_Eutropepts,Typic_Dystropepts,NA,PN-76,NS-3,N-12,50,40,10,NA,0.000000000000000,0.000000000000000,Grupo_Indiferenciado,Norte_de_Santander
-1,145,UCS_145,MVG,MVGbp,Montaña,Glacis coluvial,"Calido, humedo","Depositos superficiales, clasticos, gravigenicos e hidrogenicos, coluviones heterometricos",Sedimentacion coluvial-aluvial,"Profundos, bien drenados, de textura arcillosa. Fertilidad natural alta",Consociacion: Fluventic Eutropepts; Typic Eutropepts,NS-152; F-7,"80, 20",2,Fluventic_Eutropepts,Typic_Eutropepts,NA,NA,NS-152,F-7,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,146,UCS_146,MVG,MVGbp,Montaña,Glacis coluvial,"Calido, humedo","Depositos superficiales, clasticos, gravigenicos e hidrogenicos, coluviones heterometricos",Sedimentacion coluvial-aluvial,"Profundos, bien drenados, de textura arcillosa. Fertilidad natural alta",Consociacion: Fluventic Eutropepts; Typic Eutropepts,NS-152; F-7,"80, 20",2,Fluventic_Eutropepts,Typic_Eutropepts,NA,NA,NS-152,F-7,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,147,UCS_147,MVG,MVGbp,Montaña,Glacis coluvial,"Calido, humedo","Depositos superficiales, clasticos, gravigenicos e hidrogenicos, coluviones heterometricos",Sedimentacion coluvial-aluvial,"Profundos, bien drenados, de textura arcillosa. Fertilidad natural alta",Consociacion: Fluventic Eutropepts; Typic Eutropepts,NS-152; F-7,"80, 20",2,Fluventic_Eutropepts,Typic_Eutropepts,NA,NA,NS-152,F-7,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,148,UCS_148,MVG,MVGbp,Montaña,Glacis coluvial,"Calido, humedo","Depositos superficiales, clasticos, gravigenicos e hidrogenicos, coluviones heterometricos",Sedimentacion coluvial-aluvial,"Profundos, bien drenados, de textura arcillosa. Fertilidad natural alta",Consociacion: Fluventic Eutropepts; Typic Eutropepts,NS-152; F-7,"80, 20",2,Fluventic_Eutropepts,Typic_Eutropepts,NA,NA,NS-152,F-7,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,149,UCS_149,VVA,VVAa,Valle,Plano de inundacion activo de rio meandrico,"Calido, humedo","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial,Profundos a superficiales; drenaje bueno a pobre; textura franco arcillosa a arenosa franca y franco limosa. Fertilidad media,Complejo: Typic Tropofluvents; Aeric Tropic Fluvaquents,NS-53; NS-58,"50, 50",2,Typic_Tropofluvents,Aeric_Tropic_Fluvaquents,NA,NA,NS-53,NS-58,NA,50,50,NA,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
