OBJECTID,UCS_F,UCS_TIPO,DEPTO,NUM_SUELOS,NIVEL_TAXO,RAO,NUCLEO
1294,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1295,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1296,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1297,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1298,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1299,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1300,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1301,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1302,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1303,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1304,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1305,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1306,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1307,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1308,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1309,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1310,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1311,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1312,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1313,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1314,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1315,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1316,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1317,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1318,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1319,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1320,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1321,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1322,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1323,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1324,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1325,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1326,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1327,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1328,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1329,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1330,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1331,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1332,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1333,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1334,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1335,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1336,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1337,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1338,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1339,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1340,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1341,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1342,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1343,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1344,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1345,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1346,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1347,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1348,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1349,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1350,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1351,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1352,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1353,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1354,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1355,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1356,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1357,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1358,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1359,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1360,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1361,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1362,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1363,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1364,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1365,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1366,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1367,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1368,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1369,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1370,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1371,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1372,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1373,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1374,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1375,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1376,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1377,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1378,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1379,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1380,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1381,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1382,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1383,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1384,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1385,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1386,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1387,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1388,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1389,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1390,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1391,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1392,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1393,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1394,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1395,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1396,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1397,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1398,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1399,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1400,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1401,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1402,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1403,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1404,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1405,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1406,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1407,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1408,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1409,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1410,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1411,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1412,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1413,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1414,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1415,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1416,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1417,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1418,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1419,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1420,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1421,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1422,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1423,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1424,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1425,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1426,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1427,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1428,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1429,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1430,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1431,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1432,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1433,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1434,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1435,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1436,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1437,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1438,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1439,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1440,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1441,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1442,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1443,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1444,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1445,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1446,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1447,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1448,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1449,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1450,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1451,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1452,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1453,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1454,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1455,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1456,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1457,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1458,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1459,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1460,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1461,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1462,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1463,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1464,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1465,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1466,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1467,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1468,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1469,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1470,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1471,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1472,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1473,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1474,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1475,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1476,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1477,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1478,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1479,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1480,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1481,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1482,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1483,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1484,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1485,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1486,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1487,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1488,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1489,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1490,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1491,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1492,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1493,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1494,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1495,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1496,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1497,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1498,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1499,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1500,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1501,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1502,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1503,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1504,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1505,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1506,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1507,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1508,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1509,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1510,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1511,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1512,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1513,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1514,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1515,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1516,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1517,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1518,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1519,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1520,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1521,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
1522,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1523,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1524,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1525,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1526,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1527,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1528,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1529,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1530,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1531,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1532,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1533,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1534,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1535,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1536,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1537,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1538,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1539,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1540,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1541,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1542,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1543,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1544,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1545,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1546,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1547,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1548,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1549,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1550,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1551,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1552,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1553,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1554,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1555,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1556,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1557,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1558,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1559,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1560,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1561,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1562,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1563,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1564,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1565,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1566,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1567,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1568,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1569,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1570,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1571,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1572,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1573,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1574,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1575,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1576,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1577,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1578,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1579,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1580,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1581,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1582,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1583,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1584,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1585,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1586,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1587,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1588,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1589,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1590,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1591,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1592,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1593,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1594,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1595,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1596,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1597,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1598,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1599,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1600,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1601,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1602,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1603,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1604,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1605,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1606,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1607,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1608,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1609,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1610,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1611,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1612,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1613,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1614,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1615,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1616,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1617,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1618,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1619,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1620,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1621,AVHai,Consociacion,Vichada,3,4,0.25,Nucleo 1
1622,RUAai,Complejo,Vichada,3,4,0.44625,Nucleo 1
1623,RUAai,Complejo,Vichada,3,4,0.44625,Nucleo 1
1624,RUAai,Complejo,Vichada,3,4,0.44625,Nucleo 1
1625,RUAai,Complejo,Vichada,3,4,0.44625,Nucleo 1
1626,RUAai,Complejo,Vichada,3,4,0.44625,Nucleo 1
1627,RUAai,Complejo,Vichada,3,4,0.44625,Nucleo 1
1628,RUAai,Complejo,Vichada,3,4,0.44625,Nucleo 1
1629,RUAai,Complejo,Vichada,3,4,0.44625,Nucleo 1
1630,RUAai,Complejo,Vichada,3,4,0.44625,Nucleo 1
1631,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1632,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1633,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1634,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1635,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1636,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1637,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1638,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1639,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1640,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1641,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1642,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1643,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1644,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1645,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1646,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1647,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1648,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1649,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1650,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1651,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1652,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1653,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1654,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1655,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1656,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1657,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1658,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1659,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1660,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1661,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1662,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1663,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1664,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1665,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1666,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1667,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1668,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1669,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1670,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1671,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1672,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1673,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1674,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1675,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1676,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
1677,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1678,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1679,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1680,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1681,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1682,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1683,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1684,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
