OBJECTID,UCS_F,UCS_TIPO,DEPTO,NUM_SUELOS,NIVEL_TAXO,RAO,NUCLEO_ID
1426,AVHai,Consociacion,Vichada,3,4,0.25,1
1427,AVHai,Consociacion,Vichada,3,4,0.25,1
1428,AVHai,Consociacion,Vichada,3,4,0.25,1
1429,AVHai,Consociacion,Vichada,3,4,0.25,1
1430,AVHai,Consociacion,Vichada,3,4,0.25,1
1431,AVHai,Consociacion,Vichada,3,4,0.25,1
1432,AVHai,Consociacion,Vichada,3,4,0.25,1
1433,AVHai,Consociacion,Vichada,3,4,0.25,1
1434,AVHai,Consociacion,Vichada,3,4,0.25,1
1435,AVHai,Consociacion,Vichada,3,4,0.25,1
1436,AVHai,Consociacion,Vichada,3,4,0.25,1
1437,AVHai,Consociacion,Vichada,3,4,0.25,1
1438,AVHai,Consociacion,Vichada,3,4,0.25,1
1439,AVHai,Consociacion,Vichada,3,4,0.25,1
1440,AVHai,Consociacion,Vichada,3,4,0.25,1
1441,AVHai,Consociacion,Vichada,3,4,0.25,1
1442,AVHai,Consociacion,Vichada,3,4,0.25,1
1443,AVHai,Consociacion,Vichada,3,4,0.25,1
1444,AVHai,Consociacion,Vichada,3,4,0.25,1
1445,AVHai,Consociacion,Vichada,3,4,0.25,1
1446,AVHai,Consociacion,Vichada,3,4,0.25,1
1447,AVHai,Consociacion,Vichada,3,4,0.25,1
1448,AVHai,Consociacion,Vichada,3,4,0.25,1
1449,AVHai,Consociacion,Vichada,3,4,0.25,1
1450,AVHai,Consociacion,Vichada,3,4,0.25,1
1451,AVHai,Consociacion,Vichada,3,4,0.25,1
1452,AVHai,Consociacion,Vichada,3,4,0.25,1
1453,AVHai,Consociacion,Vichada,3,4,0.25,1
1454,AVHai,Consociacion,Vichada,3,4,0.25,1
1455,AVHai,Consociacion,Vichada,3,4,0.25,1
1456,AVHai,Consociacion,Vichada,3,4,0.25,1
1457,AVHai,Consociacion,Vichada,3,4,0.25,1
1458,AVHai,Consociacion,Vichada,3,4,0.25,1
1459,AVHai,Consociacion,Vichada,3,4,0.25,1
1460,AVHai,Consociacion,Vichada,3,4,0.25,1
1461,AVHai,Consociacion,Vichada,3,4,0.25,1
1462,AVHai,Consociacion,Vichada,3,4,0.25,1
1463,AVHai,Consociacion,Vichada,3,4,0.25,1
1464,AVHai,Consociacion,Vichada,3,4,0.25,1
1465,AVHai,Consociacion,Vichada,3,4,0.25,1
1466,AVHai,Consociacion,Vichada,3,4,0.25,1
1467,AVHai,Consociacion,Vichada,3,4,0.25,1
1468,AVHai,Consociacion,Vichada,3,4,0.25,1
1469,AVHai,Consociacion,Vichada,3,4,0.25,1
1470,AVHai,Consociacion,Vichada,3,4,0.25,1
1471,AVHai,Consociacion,Vichada,3,4,0.25,1
1472,AVHai,Consociacion,Vichada,3,4,0.25,1
1473,AVHai,Consociacion,Vichada,3,4,0.25,1
1474,AVHai,Consociacion,Vichada,3,4,0.25,1
1475,AVHai,Consociacion,Vichada,3,4,0.25,1
1476,AVHai,Consociacion,Vichada,3,4,0.25,1
1477,AVHai,Consociacion,Vichada,3,4,0.25,1
1478,AVHai,Consociacion,Vichada,3,4,0.25,1
1479,AVHai,Consociacion,Vichada,3,4,0.25,1
1480,AVHai,Consociacion,Vichada,3,4,0.25,1
1481,AVHai,Consociacion,Vichada,3,4,0.25,1
1482,AVHai,Consociacion,Vichada,3,4,0.25,1
1483,AVHai,Consociacion,Vichada,3,4,0.25,1
1484,AVHai,Consociacion,Vichada,3,4,0.25,1
1485,AVHai,Consociacion,Vichada,3,4,0.25,1
1486,AVHai,Consociacion,Vichada,3,4,0.25,1
1487,AVHai,Consociacion,Vichada,3,4,0.25,1
1488,AVHai,Consociacion,Vichada,3,4,0.25,1
1489,AVHai,Consociacion,Vichada,3,4,0.25,1
1490,AVHai,Consociacion,Vichada,3,4,0.25,1
1491,AVHai,Consociacion,Vichada,3,4,0.25,1
1492,AVHai,Consociacion,Vichada,3,4,0.25,1
1493,AVHai,Consociacion,Vichada,3,4,0.25,1
1494,AVHai,Consociacion,Vichada,3,4,0.25,1
1495,AVHai,Consociacion,Vichada,3,4,0.25,1
1496,AVHai,Consociacion,Vichada,3,4,0.25,1
1497,AVHai,Consociacion,Vichada,3,4,0.25,1
1498,AVHai,Consociacion,Vichada,3,4,0.25,1
1499,AVHai,Consociacion,Vichada,3,4,0.25,1
1500,AVHai,Consociacion,Vichada,3,4,0.25,1
1501,AVHai,Consociacion,Vichada,3,4,0.25,1
1502,AVHai,Consociacion,Vichada,3,4,0.25,1
1503,AVHai,Consociacion,Vichada,3,4,0.25,1
1504,AVHai,Consociacion,Vichada,3,4,0.25,1
1505,AVHai,Consociacion,Vichada,3,4,0.25,1
1506,AVHai,Consociacion,Vichada,3,4,0.25,1
1507,AVHai,Consociacion,Vichada,3,4,0.25,1
1508,AVHai,Consociacion,Vichada,3,4,0.25,1
1509,AVHai,Consociacion,Vichada,3,4,0.25,1
1510,AVHai,Consociacion,Vichada,3,4,0.25,1
1511,AVHai,Consociacion,Vichada,3,4,0.25,1
1512,AVHai,Consociacion,Vichada,3,4,0.25,1
1513,AVHai,Consociacion,Vichada,3,4,0.25,1
1514,AVHai,Consociacion,Vichada,3,4,0.25,1
1515,AVHai,Consociacion,Vichada,3,4,0.25,1
1516,AVHai,Consociacion,Vichada,3,4,0.25,1
1517,AVHai,Consociacion,Vichada,3,4,0.25,1
1518,AVHai,Consociacion,Vichada,3,4,0.25,1
1519,RUAai,Complejo,Vichada,3,4,0.44625,1
1520,RUAai,Complejo,Vichada,3,4,0.44625,1
1521,RUAai,Complejo,Vichada,3,4,0.44625,1
1522,RUAai,Complejo,Vichada,3,4,0.44625,1
1523,RUAai,Complejo,Vichada,3,4,0.44625,1
1524,RUAai,Complejo,Vichada,3,4,0.44625,1
1525,RUAai,Complejo,Vichada,3,4,0.44625,1
1526,RUAai,Complejo,Vichada,3,4,0.44625,1
1527,RUAai,Complejo,Vichada,3,4,0.44625,1
1528,VVCai,Consociacion,Vichada,2,4,0.32,1
1529,VVCai,Consociacion,Vichada,2,4,0.32,1
1530,VVCai,Consociacion,Vichada,2,4,0.32,1
1531,VVCai,Consociacion,Vichada,2,4,0.32,1
1532,VVCai,Consociacion,Vichada,2,4,0.32,1
1533,VVCai,Consociacion,Vichada,2,4,0.32,1
1534,VVCai,Consociacion,Vichada,2,4,0.32,1
1535,VVCai,Consociacion,Vichada,2,4,0.32,1
1536,VVCai,Consociacion,Vichada,2,4,0.32,1
1537,VVCai,Consociacion,Vichada,2,4,0.32,1
1538,VVCai,Consociacion,Vichada,2,4,0.32,1
1539,VVCai,Consociacion,Vichada,2,4,0.32,1
1540,VVCai,Consociacion,Vichada,2,4,0.32,1
1541,VVCai,Consociacion,Vichada,2,4,0.32,1
1542,VVCai,Consociacion,Vichada,2,4,0.32,1
1543,VVCai,Consociacion,Vichada,2,4,0.32,1
1544,VVCai,Consociacion,Vichada,2,4,0.32,1
1545,VVCai,Consociacion,Vichada,2,4,0.32,1
1546,VVCai,Consociacion,Vichada,2,4,0.32,1
1547,VVCai,Consociacion,Vichada,2,4,0.32,1
1548,VVCai,Consociacion,Vichada,2,4,0.32,1
1549,VVCai,Consociacion,Vichada,2,4,0.32,1
1550,VVCai,Consociacion,Vichada,2,4,0.32,1
1551,VVCai,Consociacion,Vichada,2,4,0.32,1
1552,VVCai,Consociacion,Vichada,2,4,0.32,1
1553,VVCai,Consociacion,Vichada,2,4,0.32,1
1554,VVCai,Consociacion,Vichada,2,4,0.32,1
1555,VVCai,Consociacion,Vichada,2,4,0.32,1
1556,VVCai,Consociacion,Vichada,2,4,0.32,1
1557,VVCai,Consociacion,Vichada,2,4,0.32,1
1558,VVCai,Consociacion,Vichada,2,4,0.32,1
1559,VVCai,Consociacion,Vichada,2,4,0.32,1
1560,VVCai,Consociacion,Vichada,2,4,0.32,1
1561,VVCai,Consociacion,Vichada,2,4,0.32,1
1562,VVCai,Consociacion,Vichada,2,4,0.32,1
1563,VVCai,Consociacion,Vichada,2,4,0.32,1
1564,VVCai,Consociacion,Vichada,2,4,0.32,1
1565,VVCai,Consociacion,Vichada,2,4,0.32,1
1566,VVCai,Consociacion,Vichada,2,4,0.32,1
1567,VVCai,Consociacion,Vichada,2,4,0.32,1
1568,VVCai,Consociacion,Vichada,2,4,0.32,1
1569,VVCai,Consociacion,Vichada,2,4,0.32,1
1570,VVCai,Consociacion,Vichada,2,4,0.32,1
1571,VVCai,Consociacion,Vichada,2,4,0.32,1
1572,VVCai,Consociacion,Vichada,2,4,0.32,1
1573,VVCai,Consociacion,Vichada,2,4,0.32,1
1574,AVAa,Asociacion,Vichada,6,4,0.71,1
1575,AVAa,Asociacion,Vichada,6,4,0.71,1
1576,AVAa,Asociacion,Vichada,6,4,0.71,1
1577,AVAa,Asociacion,Vichada,6,4,0.71,1
1578,AVAa,Asociacion,Vichada,6,4,0.71,1
1579,AVAa,Asociacion,Vichada,6,4,0.71,1
1580,AVAa,Asociacion,Vichada,6,4,0.71,1
1581,AVAa,Asociacion,Vichada,6,4,0.71,1
1582,AVAa,Asociacion,Vichada,6,4,0.71,1
1583,AVAa,Asociacion,Vichada,6,4,0.71,1
1584,AVAa,Asociacion,Vichada,6,4,0.71,1
1585,AVAa,Asociacion,Vichada,6,4,0.71,1
1586,AVAa,Asociacion,Vichada,6,4,0.71,1
1587,AVAa,Asociacion,Vichada,6,4,0.71,1
1588,AVAa,Asociacion,Vichada,6,4,0.71,1
1589,AVAa,Asociacion,Vichada,6,4,0.71,1
1590,AVAa,Asociacion,Vichada,6,4,0.71,1
1591,AVAa,Asociacion,Vichada,6,4,0.71,1
1592,AVAa,Asociacion,Vichada,6,4,0.71,1
1593,AVBc2,Complejo,Vichada,4,4,0.49125,1
1594,AVBd2,Complejo,Vichada,4,4,0.49125,1
1595,AVBd2,Complejo,Vichada,4,4,0.49125,1
1596,AVBd2,Complejo,Vichada,4,4,0.49125,1
1597,AVBd2,Complejo,Vichada,4,4,0.49125,1
1598,AVBd2,Complejo,Vichada,4,4,0.49125,1
1599,AVBd2,Complejo,Vichada,4,4,0.49125,1
1600,AVBd2,Complejo,Vichada,4,4,0.49125,1
1601,AVBd2,Complejo,Vichada,4,4,0.49125,1
1602,AVBd2,Complejo,Vichada,4,4,0.49125,1
1603,AVBd2,Complejo,Vichada,4,4,0.49125,1
1604,AVBd2,Complejo,Vichada,4,4,0.49125,1
1605,AVBd2,Complejo,Vichada,4,4,0.49125,1
1606,AVBd2,Complejo,Vichada,4,4,0.49125,1
1607,AVBd2,Complejo,Vichada,4,4,0.49125,1
1608,AVBd2,Complejo,Vichada,4,4,0.49125,1
1609,AVBd2,Complejo,Vichada,4,4,0.49125,1
1610,AVBd2,Complejo,Vichada,4,4,0.49125,1
1611,AVBd2,Complejo,Vichada,4,4,0.49125,1
1612,AVBd2,Complejo,Vichada,4,4,0.49125,1
1613,AVBd2,Complejo,Vichada,4,4,0.49125,1
1614,AVBd2,Complejo,Vichada,4,4,0.49125,1
1615,AVBd2,Complejo,Vichada,4,4,0.49125,1
1616,AVBd2,Complejo,Vichada,4,4,0.49125,1
1617,AVBd2,Complejo,Vichada,4,4,0.49125,1
1618,AVBd2,Complejo,Vichada,4,4,0.49125,1
1619,AVBd2,Complejo,Vichada,4,4,0.49125,1
1620,AVBd2,Complejo,Vichada,4,4,0.49125,1
1621,AVBd2,Complejo,Vichada,4,4,0.49125,1
1622,AVBd2,Complejo,Vichada,4,4,0.49125,1
1623,AVBd2,Complejo,Vichada,4,4,0.49125,1
1624,AVBd2,Complejo,Vichada,4,4,0.49125,1
1625,AVBd2,Complejo,Vichada,4,4,0.49125,1
1626,AVBd2,Complejo,Vichada,4,4,0.49125,1
1627,AVBd2,Complejo,Vichada,4,4,0.49125,1
1628,AVBd2,Complejo,Vichada,4,4,0.49125,1
1629,AVBd2,Complejo,Vichada,4,4,0.49125,1
1630,AVBd2,Complejo,Vichada,4,4,0.49125,1
1631,AVBd2,Complejo,Vichada,4,4,0.49125,1
1632,AVBd2,Complejo,Vichada,4,4,0.49125,1
1633,AVBd2,Complejo,Vichada,4,4,0.49125,1
1634,AVBd2,Complejo,Vichada,4,4,0.49125,1
1635,AVBd2,Complejo,Vichada,4,4,0.49125,1
1636,AVBd2,Complejo,Vichada,4,4,0.49125,1
1637,AVBd2,Complejo,Vichada,4,4,0.49125,1
1638,AVBd2,Complejo,Vichada,4,4,0.49125,1
1639,AVBd2,Complejo,Vichada,4,4,0.49125,1
1640,AVBd2,Complejo,Vichada,4,4,0.49125,1
1641,AVBd2,Complejo,Vichada,4,4,0.49125,1
1642,AVBd2,Complejo,Vichada,4,4,0.49125,1
1643,AVBd2,Complejo,Vichada,4,4,0.49125,1
1644,AVBd2,Complejo,Vichada,4,4,0.49125,1
1645,AVBd2,Complejo,Vichada,4,4,0.49125,1
1646,AVBd2,Complejo,Vichada,4,4,0.49125,1
1647,AVBd2,Complejo,Vichada,4,4,0.49125,1
1648,AVBd2,Complejo,Vichada,4,4,0.49125,1
1649,AVBd2,Complejo,Vichada,4,4,0.49125,1
1650,AVBd2,Complejo,Vichada,4,4,0.49125,1
1651,AVBd2,Complejo,Vichada,4,4,0.49125,1
1652,AVBd2,Complejo,Vichada,4,4,0.49125,1
1653,AVBd2,Complejo,Vichada,4,4,0.49125,1
1654,AVBd2,Complejo,Vichada,4,4,0.49125,1
1655,AVBd2,Complejo,Vichada,4,4,0.49125,1
1656,AVBd2,Complejo,Vichada,4,4,0.49125,1
1657,AVBd2,Complejo,Vichada,4,4,0.49125,1
1658,AVBd2,Complejo,Vichada,4,4,0.49125,1
1659,AVBd2,Complejo,Vichada,4,4,0.49125,1
1660,AVBd2,Complejo,Vichada,4,4,0.49125,1
1661,AVBd2,Complejo,Vichada,4,4,0.49125,1
1662,AVBd2,Complejo,Vichada,4,4,0.49125,1
1663,AVBd2,Complejo,Vichada,4,4,0.49125,1
1664,AVBd2,Complejo,Vichada,4,4,0.49125,1
1665,AVBd2,Complejo,Vichada,4,4,0.49125,1
1666,AVBd2,Complejo,Vichada,4,4,0.49125,1
1667,AVBd2,Complejo,Vichada,4,4,0.49125,1
1668,AVBd2,Complejo,Vichada,4,4,0.49125,1
1669,AVBd2,Complejo,Vichada,4,4,0.49125,1
1670,AVBd2,Complejo,Vichada,4,4,0.49125,1
1671,AVBd2,Complejo,Vichada,4,4,0.49125,1
1672,AVBd2,Complejo,Vichada,4,4,0.49125,1
1673,AVBd2,Complejo,Vichada,4,4,0.49125,1
1674,AVBd2,Complejo,Vichada,4,4,0.49125,1
1675,AVBd2,Complejo,Vichada,4,4,0.49125,1
1676,AVBd2,Complejo,Vichada,4,4,0.49125,1
1677,AVBd2,Complejo,Vichada,4,4,0.49125,1
1678,AVBd2,Complejo,Vichada,4,4,0.49125,1
1679,AVBd2,Complejo,Vichada,4,4,0.49125,1
1680,AVBd2,Complejo,Vichada,4,4,0.49125,1
1681,AVBd2,Complejo,Vichada,4,4,0.49125,1
1682,AVBd2,Complejo,Vichada,4,4,0.49125,1
1683,AVBd2,Complejo,Vichada,4,4,0.49125,1
1684,AVBd2,Complejo,Vichada,4,4,0.49125,1
1685,AVBd2,Complejo,Vichada,4,4,0.49125,1
1686,AVBd2,Complejo,Vichada,4,4,0.49125,1
1687,AVBd2,Complejo,Vichada,4,4,0.49125,1
1688,AVBd2,Complejo,Vichada,4,4,0.49125,1
1689,AVBd2,Complejo,Vichada,4,4,0.49125,1
1690,AVBd2,Complejo,Vichada,4,4,0.49125,1
1691,AVBd2,Complejo,Vichada,4,4,0.49125,1
1692,AVBd2,Complejo,Vichada,4,4,0.49125,1
1693,AVBd2,Complejo,Vichada,4,4,0.49125,1
1694,AVBd2,Complejo,Vichada,4,4,0.49125,1
1695,AVBd2,Complejo,Vichada,4,4,0.49125,1
1696,AVBd2,Complejo,Vichada,4,4,0.49125,1
1697,AVBd2,Complejo,Vichada,4,4,0.49125,1
1698,AVBd2,Complejo,Vichada,4,4,0.49125,1
1699,AVBd2,Complejo,Vichada,4,4,0.49125,1
1700,AVBd2,Complejo,Vichada,4,4,0.49125,1
1701,AVBd2,Complejo,Vichada,4,4,0.49125,1
1702,AVBd2,Complejo,Vichada,4,4,0.49125,1
1703,AVBd2,Complejo,Vichada,4,4,0.49125,1
1704,AVBd2,Complejo,Vichada,4,4,0.49125,1
1705,AVBd2,Complejo,Vichada,4,4,0.49125,1
1706,AVBd2,Complejo,Vichada,4,4,0.49125,1
1707,AVBd2,Complejo,Vichada,4,4,0.49125,1
1708,AVBd2,Complejo,Vichada,4,4,0.49125,1
1709,AVBd2,Complejo,Vichada,4,4,0.49125,1
1710,AVBd2,Complejo,Vichada,4,4,0.49125,1
1711,AVBd2,Complejo,Vichada,4,4,0.49125,1
1712,AVBd2,Complejo,Vichada,4,4,0.49125,1
1713,AVBd2,Complejo,Vichada,4,4,0.49125,1
1714,AVBd2,Complejo,Vichada,4,4,0.49125,1
1715,AVBd2,Complejo,Vichada,4,4,0.49125,1
1716,AVBd2,Complejo,Vichada,4,4,0.49125,1
1717,AVBd2,Complejo,Vichada,4,4,0.49125,1
1718,AVBd2,Complejo,Vichada,4,4,0.49125,1
1719,AVBd2,Complejo,Vichada,4,4,0.49125,1
1720,AVBd2,Complejo,Vichada,4,4,0.49125,1
1721,AVBd2,Complejo,Vichada,4,4,0.49125,1
1722,AVBd2,Complejo,Vichada,4,4,0.49125,1
1723,AVBd2,Complejo,Vichada,4,4,0.49125,1
1724,AVBd2,Complejo,Vichada,4,4,0.49125,1
1725,AVBd2,Complejo,Vichada,4,4,0.49125,1
1726,AVBd2,Complejo,Vichada,4,4,0.49125,1
1727,AVBd2,Complejo,Vichada,4,4,0.49125,1
1728,AVBd2,Complejo,Vichada,4,4,0.49125,1
1729,AVBd2,Complejo,Vichada,4,4,0.49125,1
1730,AVBc2,Complejo,Vichada,4,4,0.49125,1
1731,AVBc2,Complejo,Vichada,4,4,0.49125,1
1732,AVBc2,Complejo,Vichada,4,4,0.49125,1
1733,AVBc2,Complejo,Vichada,4,4,0.49125,1
1734,AVBc2,Complejo,Vichada,4,4,0.49125,1
1735,AVBc2,Complejo,Vichada,4,4,0.49125,1
1736,AVBc2,Complejo,Vichada,4,4,0.49125,1
1737,AVBc2,Complejo,Vichada,4,4,0.49125,1
1738,AVBc2,Complejo,Vichada,4,4,0.49125,1
1739,AVBd2,Complejo,Vichada,4,4,0.49125,1
1740,AVBd2,Complejo,Vichada,4,4,0.49125,1
1741,AVBd2,Complejo,Vichada,4,4,0.49125,1
1742,AVBc2,Complejo,Vichada,4,4,0.49125,1
1743,AVBd2,Complejo,Vichada,4,4,0.49125,1
1744,AVBd2,Complejo,Vichada,4,4,0.49125,1
1745,AVBc2,Complejo,Vichada,4,4,0.49125,1
1746,AVBd2,Complejo,Vichada,4,4,0.49125,1
1747,AVBc2,Complejo,Vichada,4,4,0.49125,1
1748,AVBc2,Complejo,Vichada,4,4,0.49125,1
1749,AVBd2,Complejo,Vichada,4,4,0.49125,1
1750,AVBd2,Complejo,Vichada,4,4,0.49125,1
1751,AVBc2,Complejo,Vichada,4,4,0.49125,1
1752,AVBc2,Complejo,Vichada,4,4,0.49125,1
1753,AVBc2,Complejo,Vichada,4,4,0.49125,1
1754,AVBc2,Complejo,Vichada,4,4,0.49125,1
1755,AVBc2,Complejo,Vichada,4,4,0.49125,1
1756,AVBc2,Complejo,Vichada,4,4,0.49125,1
1757,AVBc2,Complejo,Vichada,4,4,0.49125,1
1758,AVBc2,Complejo,Vichada,4,4,0.49125,1
1759,AVBd2,Complejo,Vichada,4,4,0.49125,1
1760,AVBc2,Complejo,Vichada,4,4,0.49125,1
1761,AVBc2,Complejo,Vichada,4,4,0.49125,1
1762,AVBc2,Complejo,Vichada,4,4,0.49125,1
1763,AVBc2,Complejo,Vichada,4,4,0.49125,1
1764,AVBc2,Complejo,Vichada,4,4,0.49125,1
1765,AVBc2,Complejo,Vichada,4,4,0.49125,1
1766,AVBd2,Complejo,Vichada,4,4,0.49125,1
1767,AVBc2,Complejo,Vichada,4,4,0.49125,1
1768,AVBc2,Complejo,Vichada,4,4,0.49125,1
1769,AVBc2,Complejo,Vichada,4,4,0.49125,1
1770,AVBc2,Complejo,Vichada,4,4,0.49125,1
1771,AVBc2,Complejo,Vichada,4,4,0.49125,1
1772,AVBc2,Complejo,Vichada,4,4,0.49125,1
1773,AVBc2,Complejo,Vichada,4,4,0.49125,1
1774,AVBc2,Complejo,Vichada,4,4,0.49125,1
1775,AVBd2,Complejo,Vichada,4,4,0.49125,1
1776,AVBc2,Complejo,Vichada,4,4,0.49125,1
1777,AVBc2,Complejo,Vichada,4,4,0.49125,1
1778,AVBd2,Complejo,Vichada,4,4,0.49125,1
1779,AVBc2,Complejo,Vichada,4,4,0.49125,1
1780,AVBc2,Complejo,Vichada,4,4,0.49125,1
1781,AVBc2,Complejo,Vichada,4,4,0.49125,1
1782,AVBc2,Complejo,Vichada,4,4,0.49125,1
1783,AVBc2,Complejo,Vichada,4,4,0.49125,1
1784,AVBc2,Complejo,Vichada,4,4,0.49125,1
1785,AVBd2,Complejo,Vichada,4,4,0.49125,1
1786,AVBc2,Complejo,Vichada,4,4,0.49125,1
1787,AVBc2,Complejo,Vichada,4,4,0.49125,1
1788,AVBc2,Complejo,Vichada,4,4,0.49125,1
1789,AVBc2,Complejo,Vichada,4,4,0.49125,1
1790,AVBc2,Complejo,Vichada,4,4,0.49125,1
1791,AVBd2,Complejo,Vichada,4,4,0.49125,1
1792,AVBc2,Complejo,Vichada,4,4,0.49125,1
1793,AVBc2,Complejo,Vichada,4,4,0.49125,1
1794,AVBc2,Complejo,Vichada,4,4,0.49125,1
1795,AVBc2,Complejo,Vichada,4,4,0.49125,1
1796,AVBc2,Complejo,Vichada,4,4,0.49125,1
1797,AVBc2,Complejo,Vichada,4,4,0.49125,1
1798,AVBc2,Complejo,Vichada,4,4,0.49125,1
1799,AVBc2,Complejo,Vichada,4,4,0.49125,1
1800,AVBc2,Complejo,Vichada,4,4,0.49125,1
1801,AVBc2,Complejo,Vichada,4,4,0.49125,1
1802,AVBc2,Complejo,Vichada,4,4,0.49125,1
1803,AVBc2,Complejo,Vichada,4,4,0.49125,1
1804,AVBc2,Complejo,Vichada,4,4,0.49125,1
1805,AVBc2,Complejo,Vichada,4,4,0.49125,1
1806,AVBc2,Complejo,Vichada,4,4,0.49125,1
1807,AVBc2,Complejo,Vichada,4,4,0.49125,1
1808,AVBc2,Complejo,Vichada,4,4,0.49125,1
1809,AVBc2,Complejo,Vichada,4,4,0.49125,1
1810,AVBc2,Complejo,Vichada,4,4,0.49125,1
1811,AVBc2,Complejo,Vichada,4,4,0.49125,1
1812,AVBc2,Complejo,Vichada,4,4,0.49125,1
1813,AVBc2,Complejo,Vichada,4,4,0.49125,1
1814,AVBc2,Complejo,Vichada,4,4,0.49125,1
1815,AVBc2,Complejo,Vichada,4,4,0.49125,1
1816,AVBc2,Complejo,Vichada,4,4,0.49125,1
1817,AVBc2,Complejo,Vichada,4,4,0.49125,1
1818,AVBc2,Complejo,Vichada,4,4,0.49125,1
1819,AVBc2,Complejo,Vichada,4,4,0.49125,1
1820,AVBc2,Complejo,Vichada,4,4,0.49125,1
1821,AVBc2,Complejo,Vichada,4,4,0.49125,1
1822,AVBc2,Complejo,Vichada,4,4,0.49125,1
1823,AVBc2,Complejo,Vichada,4,4,0.49125,1
1824,AVBc2,Complejo,Vichada,4,4,0.49125,1
1825,AVBc2,Complejo,Vichada,4,4,0.49125,1
1826,AVBc2,Complejo,Vichada,4,4,0.49125,1
1827,AVBc2,Complejo,Vichada,4,4,0.49125,1
1828,AVBc2,Complejo,Vichada,4,4,0.49125,1
1829,AVBc2,Complejo,Vichada,4,4,0.49125,1
1830,AVBc2,Complejo,Vichada,4,4,0.49125,1
1831,AVBc2,Complejo,Vichada,4,4,0.49125,1
1832,AVBc2,Complejo,Vichada,4,4,0.49125,1
1833,AVBc2,Complejo,Vichada,4,4,0.49125,1
1834,AVBc2,Complejo,Vichada,4,4,0.49125,1
1835,AVBc2,Complejo,Vichada,4,4,0.49125,1
1836,AVBc2,Complejo,Vichada,4,4,0.49125,1
1837,AVBc2,Complejo,Vichada,4,4,0.49125,1
1838,AVBc2,Complejo,Vichada,4,4,0.49125,1
1839,AVBc2,Complejo,Vichada,4,4,0.49125,1
1840,AVBc2,Complejo,Vichada,4,4,0.49125,1
1841,AVBc2,Complejo,Vichada,4,4,0.49125,1
1842,AVBc2,Complejo,Vichada,4,4,0.49125,1
1843,AVBc2,Complejo,Vichada,4,4,0.49125,1
1844,AVBc2,Complejo,Vichada,4,4,0.49125,1
1845,AVBc2,Complejo,Vichada,4,4,0.49125,1
1846,AVBc2,Complejo,Vichada,4,4,0.49125,1
1847,AVBc2,Complejo,Vichada,4,4,0.49125,1
1848,AVBc2,Complejo,Vichada,4,4,0.49125,1
1849,AVBc2,Complejo,Vichada,4,4,0.49125,1
1850,AVBc2,Complejo,Vichada,4,4,0.49125,1
1851,AVBc2,Complejo,Vichada,4,4,0.49125,1
1852,AVBc2,Complejo,Vichada,4,4,0.49125,1
1853,AVBc2,Complejo,Vichada,4,4,0.49125,1
1854,AVBc2,Complejo,Vichada,4,4,0.49125,1
1855,AVBc2,Complejo,Vichada,4,4,0.49125,1
1856,AVBc2,Complejo,Vichada,4,4,0.49125,1
1857,AVBc2,Complejo,Vichada,4,4,0.49125,1
1858,AVBc2,Complejo,Vichada,4,4,0.49125,1
1859,AVBc2,Complejo,Vichada,4,4,0.49125,1
1860,AVBc2,Complejo,Vichada,4,4,0.49125,1
1861,AVBc2,Complejo,Vichada,4,4,0.49125,1
1862,AVBc2,Complejo,Vichada,4,4,0.49125,1
1863,AVBc2,Complejo,Vichada,4,4,0.49125,1
1864,AVBc2,Complejo,Vichada,4,4,0.49125,1
1865,AVBc2,Complejo,Vichada,4,4,0.49125,1
1866,AVBc2,Complejo,Vichada,4,4,0.49125,1
1867,AVBc2,Complejo,Vichada,4,4,0.49125,1
1868,AVBc2,Complejo,Vichada,4,4,0.49125,1
1869,AVBc2,Complejo,Vichada,4,4,0.49125,1
1870,AVBc2,Complejo,Vichada,4,4,0.49125,1
1871,AVBc2,Complejo,Vichada,4,4,0.49125,1
1872,AVBc2,Complejo,Vichada,4,4,0.49125,1
1873,AVBc2,Complejo,Vichada,4,4,0.49125,1
1874,AVBc2,Complejo,Vichada,4,4,0.49125,1
1875,AVBc2,Complejo,Vichada,4,4,0.49125,1
1876,AVBc2,Complejo,Vichada,4,4,0.49125,1
1877,AVBc2,Complejo,Vichada,4,4,0.49125,1
1878,AVBc2,Complejo,Vichada,4,4,0.49125,1
1879,AVBc2,Complejo,Vichada,4,4,0.49125,1
1880,AVBc2,Complejo,Vichada,4,4,0.49125,1
1881,AVBc2,Complejo,Vichada,4,4,0.49125,1
1882,AVBc2,Complejo,Vichada,4,4,0.49125,1
1883,AVBc2,Complejo,Vichada,4,4,0.49125,1
1884,AVBc2,Complejo,Vichada,4,4,0.49125,1
1885,AVBc2,Complejo,Vichada,4,4,0.49125,1
1886,AVBc2,Complejo,Vichada,4,4,0.49125,1
1887,AVBc2,Complejo,Vichada,4,4,0.49125,1
1888,AVBc2,Complejo,Vichada,4,4,0.49125,1
1889,AVBc2,Complejo,Vichada,4,4,0.49125,1
1890,AVBd2,Complejo,Vichada,4,4,0.49125,1
1891,AVBc2,Complejo,Vichada,4,4,0.49125,1
1892,AVBc2,Complejo,Vichada,4,4,0.49125,1
1893,AVBc2,Complejo,Vichada,4,4,0.49125,1
1894,AVBc2,Complejo,Vichada,4,4,0.49125,1
1895,AVBc2,Complejo,Vichada,4,4,0.49125,1
